Atlas_path,Atlas_img,GridSquare_path,GridSquare_name,GridSquare_img,DataAcquisition_path,DataAcquisition_name,shotID,imgshiftID,TimeStamp,rlnAccumMotionEarly,rlnAccumMotionLate,rlnAccumMotionTotal,rlnCtfMaxResolution,n_particles,n_particles_clustered,n_particles_sparse,pct_clustered,pct_sparse,n_clusters_,ptcls_per_mic,ideal_picking,ideal_picking_cryolo,Class2dRes_mean
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513730_Data_19508547_19508549_20230919_154816,19508547,19508549,2023-09-19 15:48:20,2.634305,17.233192,19.867497,3.735917,169.0,40.0,129.0,0.23668639053254437,0.7633136094674556,,169,0.5139835728905005,0.5139835728905005,11.12
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508519_19508521_20230919_154820,19508519,19508521,2023-09-19 15:48:24,4.573525,18.796834,23.370359,4.029753,118.0,11.0,107.0,0.09322033898305085,0.9067796610169492,,118,0.35887610414839677,0.35887610414839677,10.05
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508553_19508555_20230919_154824,19508553,19508555,2023-09-19 15:48:27,2.343668,17.017568,19.361236,3.835808,72.0,8.0,64.0,0.1111111111111111,0.8888888888888888,,72,0.2189752499888523,0.2189752499888523,10.68
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508558_19508560_20230919_154827,19508558,19508560,2023-09-19 15:48:31,7.610026,17.986348,25.596374,3.795217,98.0,6.0,92.0,0.061224489795918366,0.9387755102040817,,98,0.29804964581816007,0.29804964581816007,10.91
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508496_19508498_20230919_154831,19508496,19508498,2023-09-19 15:48:35,8.674741,24.25966,32.934401,3.516157,137.0,21.0,116.0,0.15328467153284672,0.8467153284671532,,137,0.4166612395621217,0.4166612395621217,10.79
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508540_19508542_20230919_154835,19508540,19508542,2023-09-19 15:48:39,1.693651,10.771819,12.46547,3.697402,95.0,4.0,91.0,0.042105263157894736,0.9578947368421052,,95,0.28892567706862454,0.28892567706862454,10.75
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508576_19508578_20230919_154839,19508576,19508578,2023-09-19 15:48:43,11.600112,43.053182,54.653294,3.622707,98.0,13.0,85.0,0.1326530612244898,0.8673469387755102,,98,0.29804964581816007,0.29804964581816007,10.96
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513731_Data_19508547_19508549_20230919_154843,19508547,19508549,2023-09-19 15:48:47,1.878536,11.891124,13.76966,3.622707,57.0,2.0,55.0,0.03508771929824561,0.9649122807017544,,57,0.1733554062411747,0.1733554062411747,10.81
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508553_19508555_20230919_154850,19508553,19508555,2023-09-19 15:48:54,2.677407,7.545665,10.223072,25.0,2.0,0.0,2.0,0.0,1.0,,2,0.006082645833023675,0.006082645833023675,11.38
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508558_19508560_20230919_154854,19508558,19508560,2023-09-19 15:48:58,18.72224,41.60862,60.33086,7.245414,9.0,2.0,7.0,0.2222222222222222,0.7777777777777778,,9,0.027371906248606536,0.027371906248606536,12.29
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508496_19508498_20230919_154858,19508496,19508498,2023-09-19 15:49:01,8.682762,35.262993,43.945756,25.0,36.0,12.0,24.0,0.3333333333333333,0.6666666666666666,,36,0.10948762499442614,0.10948762499442614,12.68
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508540_19508542_20230919_154902,19508540,19508542,2023-09-19 15:49:05,1.254366,4.367294,5.62166,5.560434,16.0,6.0,10.0,0.375,0.625,,16,0.0486611666641894,0.0486611666641894,12.74
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508576_19508578_20230919_154905,19508576,19508578,2023-09-19 15:49:09,20.973953,32.40811,53.382063,25.0,1.0,0.0,1.0,0.0,1.0,,1,0.0030413229165118373,0.0030413229165118373,11.94
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513757_Data_19508547_19508549_20230919_154909,19508547,19508549,2023-09-19 15:49:13,3.238621,4.361537,7.600158,25.0,28.0,12.0,16.0,0.42857142857142855,0.5714285714285714,,28,0.08515704166233144,0.08515704166233144,12.28
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508519_19508521_20230919_154913,19508519,19508521,2023-09-19 15:49:17,3.450867,19.569739,23.020606,4.075546,219.0,72.0,147.0,0.3287671232876712,0.6712328767123288,,219,0.6660497187160923,0.6660497187160923,8.63
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508553_19508555_20230919_154917,19508553,19508555,2023-09-19 15:49:20,3.517676,15.778862,19.296538,3.962961,222.0,83.0,139.0,0.3738738738738739,0.6261261261261262,,222,0.6751736874656279,0.6751736874656279,8.93
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508558_19508560_20230919_154920,19508558,19508560,2023-09-19 15:49:24,6.436412,20.188682,26.625093,3.85643,219.0,52.0,167.0,0.2374429223744292,0.7625570776255708,,219,0.6660497187160923,0.6660497187160923,8.77
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508496_19508498_20230919_154924,19508496,19508498,2023-09-19 15:49:28,7.533872,16.041958,23.57583,3.755477,229.0,72.0,157.0,0.314410480349345,0.6855895196506551,,229,0.6964629478812108,0.6964629478812108,8.8
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508540_19508542_20230919_154928,19508540,19508542,2023-09-19 15:49:32,3.123522,7.636401,10.759924,3.465198,165.0,40.0,125.0,0.24242424242424243,0.7575757575757576,,165,0.5018182812244532,0.5018182812244532,9.18
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508576_19508578_20230919_154932,19508576,19508578,2023-09-19 15:49:36,3.775428,23.598141,27.37357,3.499005,211.0,51.0,160.0,0.24170616113744076,0.7582938388625592,,211,0.6417191353839976,0.6417191353839976,8.89
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513794_Data_19508547_19508549_20230919_154936,19508547,19508549,2023-09-19 15:49:39,1.401093,8.89533,10.296423,3.568637,152.0,31.0,121.0,0.20394736842105263,0.7960526315789473,,152,0.4622810833097993,0.4622810833097993,8.79
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508519_19508521_20230919_154939,19508519,19508521,2023-09-19 15:49:43,4.229794,17.886923,22.116717,4.075546,198.0,51.0,147.0,0.25757575757575757,0.7424242424242424,,198,0.6021819374693438,0.6021819374693438,11.45
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508553_19508555_20230919_154943,19508553,19508555,2023-09-19 15:49:47,2.080886,14.731266,16.812153,3.735917,163.0,52.0,111.0,0.31901840490797545,0.6809815950920245,,163,0.49573563539142945,0.49573563539142945,11.25
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508558_19508560_20230919_154947,19508558,19508560,2023-09-19 15:49:51,6.187838,15.5949,21.782738,3.962961,190.0,32.0,158.0,0.16842105263157894,0.8315789473684211,,190,0.5778513541372491,0.5778513541372491,11.41
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508496_19508498_20230919_154951,19508496,19508498,2023-09-19 15:49:55,8.134909,22.68848,30.823389,3.367587,208.0,41.0,167.0,0.1971153846153846,0.8028846153846154,,208,0.6325951666344621,0.6325951666344621,11.28
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508540_19508542_20230919_154955,19508540,19508542,2023-09-19 15:49:58,1.079286,11.524131,12.603417,3.697402,173.0,40.0,133.0,0.23121387283236994,0.7687861271676301,,173,0.5261488645565479,0.5261488645565479,10.92
/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/atlas/Supervisor_20230919_115905_Atlas_bi23047-106/Sample2/Atlas/Atlas_19493264.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759,GridSquare_19493759,GridSquare_20230919_140816.jpg,/Volumes/T7/eBIC_backup/dls_backup_visit/m07/data/2023/bi23047-106/raw/metadata_Supervisor_20230919_140141_84_bi23047-106_grid1/Images-Disc1/GridSquare_19493759/Data,FoilHole_19513732_Data_19508576_19508578_20230919_154958,19508576,19508578,2023-09-19 15:50:02,11.448803,35.118569,46.567372,3.290349,176.0,53.0,123.0,0.30113636363636365,0.6988636363636364,,176,0.5352728333060833,0.5352728333060833,11.39
